Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,LT.NS,RELIANCE.NS,TCS.NS
15-05-2019,536.9369507,363.7892456,599.2077637,1191.222778,558.9230957,1777.787354
16-05-2019,542.5606689,369.0476074,613.4328003,1201.420776,562.6807251,1789.113892
17-05-2019,554.6415405,375.9943542,605.7345581,1223.658203,563.5923462,1777.829834
20-05-2019,571.1368408,393.3612976,604.4793701,1304.11853,589.6063232,1818.978516
21-05-2019,564.4096069,386.0768433,593.5176392,1302.00708,595.7874756,1789.962524
22-05-2019,564.8908691,391.0939636,593.894165,1312.78894,596.0542603,1766.206421
23-05-2019,547.59729,396.4005432,586.6143799,1326.266235,593.1637573,1742.704834
24-05-2019,557.2830811,416.5654907,593.434082,1387.409058,594.475647,1737.572266
27-05-2019,565.5014648,420.1835938,592.5136719,1433.995728,582.8248291,1743.638184
28-05-2019,567.3446655,419.0257874,609.2487793,1414.678101,588.6502075,1759.419067
29-05-2019,567.5089722,408.4126587,608.9979248,1394.866211,583.8920898,1788.096069
30-05-2019,572.8273926,411.2106628,613.8093262,1400.39209,591.3184204,1820.971924
31-05-2019,569.4933472,408.7986145,617.3237305,1399.448853,591.4962769,1863.606079
03-06-2019,576.9484253,408.0267334,623.0974731,1401.111084,604.8590088,1902.420776
04-06-2019,575.8212891,404.3604126,615.2734985,1410.4552,601.0568848,1867.183594
06-06-2019,569.0236206,397.0758667,615.5246582,1362.026367,590.2511597,1852.642822
07-06-2019,574.7293701,401.9483032,618.4533691,1360.184692,584.7148438,1866.028564
10-06-2019,572.9801025,401.4658508,630.5028076,1376.582031,586.6046753,1908.578735
11-06-2019,574.9055176,406.5312805,631.6742554,1369.573853,591.0515747,1926.796509
12-06-2019,569.892334,403.2990723,630.7537842,1356.051514,592.3856201,1933.724487
13-06-2019,574.0366821,404.842804,630.2021484,1363.509033,590.206665,1927.908569
14-06-2019,571.7825928,403.0578613,628.3353882,1371.37085,585.8931885,1928.250244
17-06-2019,568.706543,399.6327515,628.4202271,1346.617065,570.2180786,1923.717773
18-06-2019,567.5911865,407.3030701,636.5666504,1352.502441,569.6401367,1925.129028
19-06-2019,570.1976929,405.0357361,638.0517578,1352.367554,568.0169678,1932.869263
20-06-2019,573.269165,418.1574402,640.5974121,1399.044434,576.6438599,1948.307861
21-06-2019,570.3984985,415.6488647,636.6090698,1383.455566,568.9730225,1924.273682
24-06-2019,571.2844849,414.346405,632.6207275,1384.578613,561.3689575,1946.21167
25-06-2019,573.8242798,418.3986511,634.8268433,1379.187622,576.2435913,1939.626343
26-06-2019,583.0859985,423.2228088,627.2745361,1393.743164,575.4876709,1927.994263
27-06-2019,581.7628784,425.441925,619.9343872,1393.473633,566.5939941,1926.582886
28-06-2019,577.380127,421.7273254,621.1647339,1395.540161,557.2333984,1904.901123
01-07-2019,587.2561646,423.5605164,620.5707397,1398.640137,564.2372437,1915.463623
02-07-2019,589.4887695,421.3896484,627.9534302,1405.109131,568.5282593,1926.197876
03-07-2019,588.2248535,420.6177979,620.5707397,1417.86792,570.3292236,1913.838989
04-07-2019,586.8426514,420.8589783,622.6921997,1412.162354,570.973999,1918.115845
05-07-2019,584.1491699,421.0036926,609.2845459,1400.16748,561.7913208,1850.077148
08-07-2019,569.3115845,410.9212341,608.9450684,1339.06958,556.7664185,1860.59668
09-07-2019,562.1171265,413.4297485,607.1630859,1371.640137,569.2398682,1824.632324
10-07-2019,564.385376,415.7453613,608.6480713,1347.335938,568.684082,1803.121948
11-07-2019,568.7327271,411.5483398,612.2546387,1343.42749,569.8845825,1798.289551
12-07-2019,565.6020508,412.0307617,616.7097168,1317.9552,569.4178467,1802.608887
15-07-2019,565.8029785,407.4478455,661.3452759,1294.369995,567.4611206,1835.19519
16-07-2019,564.9642944,409.6669312,666.0125122,1312.878906,574.9761963,1805.447266
17-07-2019,566.440918,409.7634583,673.90448,1307.712524,570.0180054,1815.091919
18-07-2019,569.8549805,403.926178,672.6738892,1289.517944,561.1242676,1771.113037
19-07-2019,561.2903442,395.869873,666.479248,1268.268677,555.4102173,1780.542969
22-07-2019,542.7668457,397.9976807,665.6307373,1261.215332,569.4178467,1808.790771
23-07-2019,534.7927246,398.4329224,670.4252319,1266.426514,566.3272095,1810.976685
24-07-2019,538.9039917,395.0961304,667.2429199,1262.649658,559.9014282,1797.559937
25-07-2019,540.1207275,395.5797424,674.2012939,1249.043579,547.6281738,1824.22168
26-07-2019,538.0532837,402.1082458,667.8369751,1267.018433,539.7572021,1808.062378
29-07-2019,530.2565308,415.2619629,671.6132202,1248.224487,538.4898682,1826.022705
30-07-2019,532.1348267,411.393219,672.6738892,1252.63855,525.1271362,1868.158081
31-07-2019,531.993103,410.6678162,673.4800415,1262.604126,518.6125488,1890.918945
01-08-2019,526.1086426,403.3655396,652.4352417,1235.983398,524.8381348,1868.929077
02-08-2019,524.3446045,397.1272583,658.163147,1247.086792,529.8225708,1890.575684
05-08-2019,516.0331421,389.4380188,659.0966797,1224.834473,511.4811707,1927.696411
06-08-2019,518.3655396,396.7886963,657.1871948,1253.684937,504.7484436,1898.805664
07-08-2019,517.1578979,394.9993896,658.5874023,1237.803589,496.2935181,1897.562988
08-08-2019,528.7963257,400.8025208,669.3220215,1238.349609,515.5074463,1935.840576
09-08-2019,540.3636475,406.3638611,670.2554321,1241.944702,519.8690186,1925.682007
13-08-2019,525.7653198,396.7886963,648.9559937,1195.209961,570.2633057,1885.560669
14-08-2019,527.920166,403.6073914,657.484314,1213.821777,576.3026733,1889.804443
16-08-2019,527.5057373,405.2032471,657.2720947,1215.232666,571.7172852,1856.113403
19-08-2019,522.5686646,409.5071716,659.902771,1230.659058,578.2487183,1854.312378
20-08-2019,525.8245239,403.2204895,672.7163696,1221.831055,570.8001709,1874.673218
21-08-2019,527.067688,398.5296326,678.4019775,1192.843872,568.5634155,1874.201172
22-08-2019,514.8137207,386.0045471,675.2196655,1177.917725,557.7374878,1899.749146
23-08-2019,512.1140747,382.4259338,680.7356567,1170.86438,570.7554321,1926.924927
26-08-2019,534.2425537,398.1427612,681.0324707,1213.776611,566.7069092,1951.443481
27-08-2019,535.142395,404.8647461,665.8428345,1234.982056,570.3081055,1917.323364
28-08-2019,532.1942749,399.4001465,680.9900513,1223.787842,565.1411133,1919.68042
29-08-2019,527.328186,391.1306152,684.7662354,1221.7854,555.5006714,1914.708618
30-08-2019,527.5650024,396.2084045,691.5125122,1208.861816,558.5426636,1937.126953
03-09-2019,523.5395508,379.2825623,690.9609985,1178.054443,539.6867676,1930.268311
04-09-2019,532.253479,384.4570313,696.9434814,1190.477417,537.3381958,1924.952637
05-09-2019,529.2698975,376.2359314,707.7630005,1201.626465,536.1974487,1899.149048
06-09-2019,531.8154297,378.5088501,712.9393921,1209.22583,546.8891602,1883.889648
09-09-2019,532.6915894,382.4743652,703.5623169,1235.02771,546.7548828,1871.329224
11-09-2019,533.0941772,381.6522522,695.9251099,1241.079956,552.2127075,1846.597046
12-09-2019,537.7235107,389.4864502,692.7854004,1239.942139,541.4538574,1829.108276
13-09-2019,534.550354,399.8353882,703.7321777,1240.897949,548.2759399,1836.266846
16-09-2019,531.401001,398.6263428,702.3743896,1222.832031,541.6327515,1843.167969
17-09-2019,523.6341553,387.5036926,705.3869019,1195.619507,535.6829224,1819.720947
18-09-2019,518.0458374,386.2463684,704.1988525,1199.533203,539.3736572,1833.351929
19-09-2019,521.4439087,373.9146729,696.4343872,1183.787964,527.4516602,1801.975464
20-09-2019,568.1159668,403.8008423,683.1115723,1284.62915,561.1373291,1770.68396
23-09-2019,595.418335,431.6557617,648.6164551,1391.112793,554.3600464,1728.119873
24-09-2019,593.7844238,426.4330139,673.819458,1348.155273,572.0304565,1752.895752
25-09-2019,587.1067505,419.9528503,672.6314087,1319.759644,572.4106445,1790.401733
26-09-2019,588.4328613,437.1204529,664.0608521,1355.936523,580.1275635,1789.673096
27-09-2019,589.237915,434.4606628,663.7637939,1340.282715,585.6075439,1762.711548
30-09-2019,581.3053589,419.4692383,683.663208,1341.738892,595.986084,1799.703613
01-10-2019,591.4165649,410.6678162,673.3952026,1332.455811,583.7510376,1765.96936
03-10-2019,579.458374,413.2792053,666.6490479,1326.994873,586.5023193,1766.226685
04-10-2019,563.4273682,400.3189087,673.3103638,1296.824585,585.1826172,1782.601074
07-10-2019,562.1014404,402.4467163,670.0008545,1272.205933,586.0773315,1755.467651
09-10-2019,581.6369019,422.3708496,664.9942017,1298.053345,592.6310425,1731.80603
10-10-2019,568.5658569,409.7973938,664.4850464,1297.006592,609.6303711,1718.390015
11-10-2019,567.7371216,414.4882507,691.4276123,1299.372925,605.0897827,1703.301147
14-10-2019,570.3891602,414.7783508,667.0733032,1295.959961,607.5054321,1732.577759
15-10-2019,579.2216187,417.6799622,651.9684448,1303.513916,610.2567139,1746.551636
16-10-2019,578.2980957,421.0167542,654.6414795,1296.187134,613.9251099,1754.353149
17-10-2019,577.7772217,426.1428223,652.9868164,1296.323975,624.7285767,1780.255127
18-10-2019,582.0394287,423.4346924,651.5866089,1317.66626,633.6085815,1803.396729
22-10-2019,586.9174194,436.3466797,546.1072388,1312.888306,632.6243896,1798.18103
23-10-2019,588.0065308,440.1670532,559.0393066,1303.10437,622.8944092,1814.572998
24-10-2019,585.4019165,439.8285522,545.9354858,1303.513916,642.6002808,1825.003906
25-10-2019,582.0394287,453.7077026,547.7399292,1296.915771,640.25177,1862.652222
27-10-2019,586.159668,454.1429138,557.5356445,1305.470581,641.6162109,1854.543945
29-10-2019,588.4328613,461.7353516,559.0822754,1329.770752,656.2894287,1923.924194
30-10-2019,591.2032471,455.6904297,567.632019,1341.738892,661.6799316,1974.720581
31-10-2019,582.678772,447.8562012,589.1135864,1340.646606,655.081543,1989.490356
01-11-2019,587.272583,447.0824585,591.0900269,1319.122437,651.7487183,1929.226807
04-11-2019,585.7570801,455.0617676,609.2206421,1321.670776,652.0842896,1923.135376
05-11-2019,587.012085,452.9823303,598.1359863,1310.385376,647.4541016,1930.059692
06-11-2019,595.1341553,464.927063,612.0561523,1322.444336,641.9069214,1918.358643
07-11-2019,598.4729004,462.8475952,618.7583618,1306.062256,652.5092773,1915.596558
08-11-2019,594.6368408,473.3899841,608.4901123,1295.095581,646.6489258,1867.034668
11-11-2019,598.9701538,480.4987793,605.2680054,1289.634766,638.7307739,1841.61499
13-11-2019,595.5604248,469.8113708,594.0544434,1267.79187,658.6380005,1909.680176
14-11-2019,603.3035278,482.2880554,606.0412598,1256.369873,654.3657837,1925.633423
15-11-2019,605.197876,483.4487305,604.8383179,1253.821533,657.9893799,1906.04248
18-11-2019,597.6915283,481.9979248,605.9553223,1241.853638,652.77771,1886.88916
19-11-2019,602.3563843,477.3070984,612.5287476,1242.991211,675.3913574,1848.496094
20-11-2019,603.0430298,478.7578735,612.6575928,1256.688599,692.3460083,1848.276855
21-11-2019,607.7789917,481.9012146,612.8723755,1267.518799,687.8500977,1856.647827
22-11-2019,598.9701538,480.4987793,595.644165,1254.731689,691.8314819,1815.975586
25-11-2019,601.977478,481.4659729,599.8544922,1256.733887,698.56427,1824.56543
26-11-2019,603.8482056,493.942688,593.4100952,1240.488403,697.982666,1794.017456
27-11-2019,605.4346924,488.9133301,597.8352051,1215.460205,702.2772827,1800.723145
28-11-2019,599.2307129,502.115448,603.0767822,1228.565796,706.9520874,1820.928223
29-11-2019,603.8007813,495.7803345,598.350769,1210.955322,693.9117432,1799.802734
02-12-2019,599.4437256,494.1360779,595.2144165,1213.503174,709.725708,1771.577637
03-12-2019,594.5421753,492.6370239,600.0693359,1195.164551,706.3258057,1797.830566
04-12-2019,592.7662354,511.8840027,609.0916138,1169.59021,694.6051636,1821.936157
05-12-2019,589.901001,510.7716675,614.2471924,1185.153198,693.7774658,1859.452759
06-12-2019,590.1141357,507.5799866,614.4619751,1174.777832,695.5892944,1861.468994
09-12-2019,588.6459961,509.2242432,616.3094482,1161.30835,703.5075073,1806.113892
10-12-2019,591.7479248,511.3521118,613.989563,1164.038574,698.7431641,1764.389526
11-12-2019,591.3927612,516.0429077,619.5747681,1150.659912,698.944519,1789.85376
12-12-2019,598.4255981,517.7838745,603.291626,1164.675659,701.5391235,1771.445801
13-12-2019,598.5439453,519.4281006,611.1968994,1187.974731,708.1152954,1815.581299
16-12-2019,595.4655762,521.5559692,613.5168457,1185.881348,700.8234253,1864.229736
17-12-2019,601.977478,523.3935547,627.0073853,1199.487549,699.0786743,1897.7146
18-12-2019,612.0412598,523.635376,629.3703613,1200.761841,704.9613647,1900.168945
19-12-2019,610.3599854,522.4746704,627.9954224,1193.844971,720.2161255,1953.902954
20-12-2019,614.1013794,528.1810913,628.5969238,1193.663086,715.3623047,1948.511353
23-12-2019,616.8007202,523.5386353,632.4207764,1193.389771,702.9706421,1956.22522
24-12-2019,610.5258179,523.3451538,630.1867065,1184.061035,691.8092651,1942.112305
26-12-2019,601.6696167,521.0722656,626.362915,1164.311646,677.9189453,1930.147217
27-12-2019,603.8244629,531.3729248,633.2371216,1182.786865,689.9750977,1927.123047
30-12-2019,607.2106323,526.1017456,629.757019,1185.244385,690.8026733,1913.712158
31-12-2019,602.4510498,521.2174072,628.2533569,1181.512939,677.3149414,1894.866211
01-01-2020,605.5293579,519.1379395,633.151123,1192.206787,675.3242188,1900.03772
02-01-2020,609.3891602,522.8616333,631.3037109,1224.379517,686.821228,1891.315674
03-01-2020,600.6987915,521.1690063,641.0133667,1215.050659,687.6488647,1929.008179
06-01-2020,587.6987915,508.45047,634.8696289,1198.395508,671.7007446,1928.832886
07-01-2020,597.0047607,505.7424011,625.4605713,1201.808594,682.0345459,1933.567017
08-01-2020,595.4420166,508.6923218,617.1257935,1175.460571,676.9124146,1976.868652
09-01-2020,602.1195068,528.3745728,625.1598511,1197.849365,692.5026245,1941.017212
10-01-2020,607.4710083,522.5231323,634.2681274,1205.539917,692.3460083,1940.315918
13-01-2020,609.0338135,520.9271851,664.6863403,1214.732178,690.5790405,1919.979492
14-01-2020,610.6915283,519.960022,666.4907227,1206.905029,684.1818848,1934.486206
15-01-2020,608.2051392,518.0255737,659.5305786,1204.629883,681.6990356,1952.017822
16-01-2020,609.8153687,519.5247803,659.0581055,1200.716309,687.984314,1962.44873
17-01-2020,605.3162842,514.5921021,659.7885132,1186.973511,707.2651978,1945.18103
20-01-2020,594.3053589,517.300293,660.3039551,1191.888306,685.5014648,1902.44812
21-01-2020,589.30896,513.6248779,655.1914063,1185.289795,686.1948853,1903.062134
22-01-2020,587.6514282,505.6939697,661.8076782,1177.872192,685.9488525,1934.486206
23-01-2020,589.5457153,510.3848267,673.9662476,1212.547729,683.0410767,1924.866821
24-01-2020,589.4036865,516.3330688,672.5915527,1237.029785,680.670166,1918.233398
27-01-2020,574.5567017,519.621521,668.5959473,1227.38269,673.9598389,1905.802124
28-01-2020,579.2925415,510.8685303,668.5099487,1225.608032,658.3919067,1918.54126
29-01-2020,585.2834473,509.3210144,678.5634155,1242.945679,662.0155029,1892.931519
30-01-2020,580.642395,514.7373047,670.8300171,1247.04126,645.8659668,1878.215698
31-01-2020,580.7607422,508.4021912,666.7484131,1246.222168,631.5060425,1826.556152
03-02-2020,564.8955688,498.6335144,659.4019165,1171.001099,619.8077393,1847.158569
04-02-2020,582.418335,513.3831787,676.9736938,1175.642578,638.1044922,1851.770508
05-02-2020,589.4511108,521.4107666,674.1382446,1192.297852,647.9909668,1885.859131
06-02-2020,587.1541748,523.8287354,662.7958374,1199.169067,652.1513672,1869.869385
07-02-2020,588.2908325,518.8477783,667.9085083,1182.240967,641.3477783,1877.073486
10-02-2020,587.3909912,516.4297485,664.3855591,1169.772583,642.2202148,1899.38855
11-02-2020,587.5330811,522.0395508,664.6863403,1171.228638,649.8922729,1891.876709
12-02-2020,591.5111694,531.276062,671.1307983,1180.693848,657.7432251,1907.119629
13-02-2020,587.9119873,523.2484741,680.7545166,1176.097656,659.4655762,1925.744995
14-02-2020,577.4692383,527.8909302,675.770813,1178.736816,665.4824829,1918.936279
17-02-2020,576.4274292,523.8287354,678.3487549,1165.130737,661.2996826,1935.672729
18-02-2020,574.5803833,523.4419556,685.3945923,1170.727905,656.4459229,1946.655029
19-02-2020,581.1869507,526.9238281,687.8005371,1166.223022,672.7296143,1929.611572
20-02-2020,576.4037476,529.0515747,684.8361206,1165.494629,664.7443848,1894.864258
24-02-2020,573.0175781,512.4643555,683.8477783,1146.473389,646.4028931,1858.44812
25-02-2020,568.4474487,513.5283203,686.0390625,1130.409668,633.6309204,1894.293457
26-02-2020,567.9501953,506.5161438,672.5915527,1102.287231,622.7154541,1865.696045
27-02-2020,568.0448608,498.440094,668.3811035,1101.559204,620.1431885,1849.794434
28-02-2020,557.7207031,480.934021,628.7258911,1080.808472,594.3756104,1757.238647
02-03-2020,558.644165,489.4936218,636.7600708,1056.553955,588.7838135,1758.248901
03-03-2020,559.6861572,497.8597717,641.8726196,1075.120483,600.7280884,1788.9104
04-03-2020,544.0812988,491.6697998,651.9689941,1070.888062,599.3189087,1830.202393
05-03-2020,545.2653198,487.9461365,648.4030151,1076.166992,586.5469971,1866.970093
06-03-2020,537.4748535,470.3916931,634.9556274,1054.733643,568.5857544,1859.414429
09-03-2020,524.4038086,442.7301025,605.3109131,1002.902527,498.418457,1732.814941
11-03-2020,527.4820557,450.3708801,589.4573364,1016.55426,516.0441284,1716.429565
12-03-2020,483.6752319,411.6833801,542.3695679,925.1785278,475.5363159,1554.907837
13-03-2020,506.6442261,432.5263062,551.9503784,956.9417114,494.4593506,1586.930786
16-03-2020,473.3510132,389.6798706,501.0817261,881.6295776,454.3765564,1490.377808
17-03-2020,461.7954712,355.1996155,476.8504333,870.7537231,450.9319763,1456.641602
18-03-2020,415.2892151,343.3999634,459.1065369,823.2454834,433.2615051,1453.479126
19-03-2020,424.1215515,327.4413452,468.7733154,767.3189087,410.5359192,1448.124634
20-03-2020,418.1070251,334.3567505,502.8431702,786.977478,455.3830872,1590.693481
23-03-2020,365.3966675,274.6812744,452.3613586,658.9697266,395.4824829,1477.63855
24-03-2020,363.5733948,286.7711182,506.7958679,653.2940063,422.0329285,1507.240845
25-03-2020,405.7463379,306.501709,520.8878174,706.6816406,484.1478882,1548.967163
26-03-2020,426.7499695,319.4136658,552.5089722,773.3583984,476.9678345,1584.941528
27-03-2020,428.3365479,328.6987305,560.8438721,772.4818115,476.6994629,1614.632324
30-03-2020,393.859314,303.1165771,538.5029297,737.0438232,460.9750061,1573.923096
31-03-2020,408.1853638,313.1269531,551.2199707,746.1339722,498.2395325,1616.048218
01-04-2020,392.9121094,300.9404297,517.9663696,714.6182251,483.3426514,1512.196655
03-04-2020,385.4294128,277.2442932,503.2728577,714.8950806,482.0006104,1463.921387
07-04-2020,424.382019,315.3998718,549.0718384,739.8123779,539.5526123,1571.003052
08-04-2020,420.972168,308.4844971,542.7133179,744.8419189,533.3119507,1509.276245
09-04-2020,438.0924072,331.4551697,546.7088013,750.1022949,545.7483521,1562.993896
13-04-2020,424.0268555,319.8005676,547.6969604,798.690979,531.9700317,1556.887939
15-04-2020,408.8483887,316.6088867,549.1147461,812.2570801,514.388855,1535.559814
16-04-2020,416.6388855,330.7781677,536.053894,841.3271484,522.5307617,1518.657227
17-04-2020,431.1069946,363.2272949,540.2644043,860.9379883,547.5601807,1598.437012
20-04-2020,447.4694214,349.4448242,561.359314,844.9724121,556.4177856,1609.455078
21-04-2020,436.4822083,320.9611816,544.0881958,803.2128906,553.5324097,1537.772461
22-04-2020,439.7736206,324.9266663,551.5206299,786.8322144,610.0106812,1565.958984
23-04-2020,452.2527161,341.3688354,583.7001953,775.7578735,613.2764282,1662.199707
24-04-2020,444.2490234,323.8627319,565.3978882,785.5401611,633.8994141,1609.366699
27-04-2020,440.2945862,336.4845276,571.0690308,789.277771,639.6030884,1625.340576
28-04-2020,441.0997009,348.04245,567.7180176,791.03125,638.8873901,1645.208008
29-04-2020,462.7426453,358.2946777,581.3372803,807.8272705,638.3505249,1686.44751
30-04-2020,474.4402771,367.6763916,614.8057861,828.3148193,655.8196411,1782.732788
04-05-2020,437.1215515,326.9577332,578.8883057,785.0325928,642.0412598,1708.394897
05-05-2020,431.6516113,319.9940491,578.8883057,772.3432617,653.4262695,1710.430298
06-05-2020,448.2035217,330.1978455,572.1860352,772.7123413,653.4710083,1684.633545
07-05-2020,438.0686951,325.7004089,571.369812,759.3770142,674.1387329,1674.058472
08-05-2020,439.9867859,326.6192322,579.3181152,753.0093994,698.6760864,1675.606934
11-05-2020,433.7117004,309.6450806,586.7936401,758.2234497,705.3863525,1712.687134
12-05-2020,426.9631042,310.660675,590.8751831,751.947998,661.7470703,1725.253906
13-05-2020,439.3237305,326.9577332,596.4603882,796.3376465,675.7872314,1725.386353
14-05-2020,423.2454224,316.657196,565.5268555,804.4127197,648.4656982,1683.527222
15-05-2020,420.6170349,312.1114502,560.500061,797.7220459,659.0556641,1675.164551
18-05-2020,396.2272644,288.7055359,570.4675293,750.6098633,650.6334229,1721.802368
19-05-2020,393.3857422,290.4464111,574.5061035,734.9211426,636.2501221,1724.501831
20-05-2020,405.9120789,295.6208496,575.3225098,770.5897827,647.449646,1728.882324
21-05-2020,407.0724182,294.4118958,577.5994873,757.208313,650.8591919,1762.156982
22-05-2020,397.269104,281.4999084,594.9136963,752.7785645,646.4787598,1787.954224
26-05-2020,403.6862793,283.0957947,584.7744141,761.8687744,643.0918579,1719.501343
27-05-2020,427.9576721,308.3877563,606.170166,785.2172241,652.8010254,1774.635132
28-05-2020,447.6588745,316.1252747,607.8457031,835.6515503,664.8585205,1773.750244
29-05-2020,450.6898804,321.0579529,601.8361206,860.3381348,661.3135376,1745.475708
01-06-2020,467.7390137,328.1183472,609.2828369,856.5543823,686.5803223,1809.98999
02-06-2020,474.0614014,336.9681396,616.7295532,872.5199585,693.512207,1811.671387
03-06-2020,484.1251221,345.1408691,611.0246582,887.1472778,696.1992798,1816.109375
04-06-2020,474.3928833,336.4361877,616.4247437,858.9076538,713.4274902,1856.405151
05-06-2020,489.381958,345.4794006,612.7666626,881.5639648,714.2855835,1817.973022
08-06-2020,481.1178894,347.9940796,627.8342896,887.1934204,708.776062,1838.830933
09-06-2020,467.5732117,337.1131897,625.0036621,879.7643433,694.1670532,1839.09729
10-06-2020,469.7280579,341.4172058,623.4794922,873.5350952,709.9728394,1871.671021
11-06-2020,458.7171631,330.0527649,613.1151123,858.677124,694.4154663,1835.191772
12-06-2020,465.4184875,332.9059753,602.7506714,854.9394531,717.4918213,1810.206787
15-06-2020,449.8373413,320.2358093,598.8311768,830.4836426,729.1203613,1801.686157
16-06-2020,469.0413818,331.6970215,610.7199097,826.0076294,730.5428467,1815.798462
17-06-2020,463.7608337,330.7297974,612.8537598,816.5483398,729.4816284,1817.573853
18-06-2020,483.0358887,340.4500122,621.781189,827.4842529,747.7937012,1808.964355
19-06-2020,489.381958,351.862854,614.508606,828.9147339,794.5336914,1814.733521
22-06-2020,487.2034912,355.4897766,612.8973389,837.4512329,788.5500488,1799.9552
23-06-2020,493.620575,363.8075867,627.6601563,892.9613037,777.1473999,1806.479126
24-06-2020,488.9794617,336.6780396,621.9988403,881.8408203,780.2859497,1812.603027
25-06-2020,487.2034912,339.4828186,610.1101685,870.3512573,775.7925415,1789.4375
26-06-2020,500.3218384,337.6452026,651.6552124,887.9779053,786.5178223,1880.635864
29-06-2020,509.6041565,331.842041,637.3278809,864.3525391,778.1634521,1865.369385
30-06-2020,504.7735596,339.9180908,640.9858398,870.8587646,769.5606079,1848.061646
01-07-2020,513.6533203,352.1046143,637.4584351,853.0014038,784.6889038,1856.848877
02-07-2020,515.9265747,350.9440002,658.9712524,868.6900635,798.1977539,1914.629639
03-07-2020,508.6096191,349.1547546,664.2841797,871.4124756,810.6897583,1952.351929
06-07-2020,522.3673706,349.9768372,665.4164429,877.826355,839.6640015,2008.756958
07-07-2020,523.3856201,363.7108765,691.6759644,870.8126221,826.8092041,2014.703735
08-07-2020,525.8482056,356.8438416,674.7356567,868.6439209,815.2694702,1969.437256
09-07-2020,532.7625732,358.1979065,680.8325195,872.0585327,827.171936,1956.523438
10-07-2020,523.3618164,348.5260925,680.9631348,860.2459106,851.5665894,1972.499878
13-07-2020,511.5932312,341.9974976,694.2017212,856.5543823,877.3895264,1970.414429
14-07-2020,501.4584045,334.2116699,682.182373,842.4807739,869.2277832,1927.766113
15-07-2020,498.7590332,334.4534302,723.7275391,841.8347778,836.1271973,1982.751099
16-07-2020,503.2106934,333.3411865,793.4481201,850.0943604,835.8551636,1987.955688
17-07-2020,520.2125244,342.190918,786.611145,854.1549683,866.824585,1957.709961
20-07-2020,536.5987549,351.0891113,813.7415771,848.6639404,870.5426025,1964.070068
21-07-2020,539.2034912,366.3706665,815.8754883,865.6907959,893.9624023,1979.326172
22-07-2020,533.4255981,368.5951843,799.4578247,849.8636475,908.6762695,1948.99231
23-07-2020,535.343689,379.3793335,790.791687,845.8491821,933.0707397,1931.423462
24-07-2020,529.9920654,369.2721863,803.7689819,834.6364746,973.1315308,1919.147217
27-07-2020,511.2380066,346.7367554,826.0657349,834.0827026,977.6885376,1963.091675
28-07-2020,514.6242065,340.5467529,838.6074829,843.0344849,987.4371948,2054.672607
29-07-2020,504.1815796,339.531189,831.0302734,850.8327026,950.6866455,2024.694092
30-07-2020,497.5750732,333.6313782,837.3883057,838.1894531,956.2185669,2027.763306
31-07-2020,489.121521,335.4206543,841.3511353,842.9884033,937.2877808,2029.452881
03-08-2020,474.5349731,331.9871216,833.425415,845.2493896,910.9433594,2005.212402
04-08-2020,493.3127747,339.4828186,827.2850342,852.9552612,975.149231,2001.254272
05-08-2020,486.6351929,340.6434937,822.7997437,861.7989502,964.1989136,2009.971802
06-08-2020,492.862793,346.9785461,845.5753174,858.4476318,967.6676636,2053.204834
07-08-2020,494.3546143,346.2048035,828.199585,852.3966675,973.2674561,2041.862793
10-08-2020,497.5750732,351.6210327,828.5914917,893.7295532,961.2062378,2030.69873
11-08-2020,505.1524963,355.2963562,826.0657349,895.4517822,967.5316162,2028.119019
12-08-2020,503.7554016,354.8127441,831.7269897,884.1410522,964.7203369,2008.059204
13-08-2020,501.5531921,355.9733887,828.4608765,922.262207,962.2037964,2005.479736
14-08-2020,489.9028931,349.5415955,830.5511475,914.90802,958.4630127,1994.537842
17-08-2020,489.0978394,348.3809814,833.947937,931.6644897,948.2834473,2004.545654
18-08-2020,500.345459,357.4241333,842.7011719,935.1554565,960.6168213,2019.089722
19-08-2020,505.1287842,362.1633911,835.515625,939.3911743,966.5114136,2007.392578
20-08-2020,501.52948,355.6832275,831.9013062,926.9633179,950.868042,2004.056396
21-08-2020,514.1505737,358.9716492,826.3704224,925.473999,943.9758911,2000.275146
24-08-2020,529.0213623,367.869812,825.1512451,922.8673706,950.2785645,1999.830933
25-08-2020,530.2762451,373.6729126,817.0512085,912.6737671,944.0891724,1994.9823
26-08-2020,529.6842651,376.5744934,828.1124878,902.0147705,969.1186523,2004.634155
27-08-2020,526.6769409,379.3309937,824.8463135,908.2053833,957.0120239,2000.09729
28-08-2020,527.8135986,396.2567444,814.5690308,914.0235596,959.5285645,1991.335938
31-08-2020,528.4530029,381.6522522,808.7770996,879.6726685,943.4544678,2007.970459
01-09-2020,533.8756104,378.1219788,796.1916504,889.2145996,946.4244385,1998.274292
02-09-2020,537.1196289,379.5244141,804.7706909,889.5403442,964.9923706,2014.997803
03-09-2020,535.5804443,370.19104,814.8301392,894.7536011,957.6921997,2045.554565
04-09-2020,530.086853,360.3256836,800.5465698,877.3919067,941.8900146,2036.036377
07-09-2020,525.9192505,361.1478271,805.6851807,867.756958,944.338562,2070.062256
08-09-2020,526.8427734,363.3723755,818.0964355,853.3741455,955.4250488,2088.876221
